Price,Close,High,Low,Open,Volume
2026-03-19 13:51:00+00:00,658.5659790039062,658.7000122070312,658.22998046875,658.5999755859375,394382
2026-03-19 13:52:00+00:00,658.3099975585938,658.7000122070312,657.969970703125,658.5900268554688,243513
2026-03-19 13:53:00+00:00,658.3250122070312,658.52001953125,658.0900268554688,658.2999877929688,596152
2026-03-19 13:54:00+00:00,658.7999877929688,658.9600219726562,658.219970703125,658.3099975585938,237430
2026-03-19 13:55:00+00:00,658.0999755859375,658.8300170898438,658.0,658.7999877929688,272452
2026-03-19 13:56:00+00:00,658.3300170898438,658.419677734375,658.0800170898438,658.0900268554688,176115
2026-03-19 13:57:00+00:00,657.969970703125,658.3699951171875,657.8400268554688,658.3300170898438,279429
2026-03-19 13:58:00+00:00,658.280029296875,658.3300170898438,657.8599853515625,657.969970703125,135498
2026-03-19 13:59:00+00:00,658.6799926757812,658.7000122070312,658.010009765625,658.27001953125,162755
2026-03-19 14:00:00+00:00,659.1699829101562,659.1699829101562,658.2999877929688,658.6599731445312,299475
2026-03-19 14:01:00+00:00,658.9199829101562,659.1599731445312,658.7249755859375,659.1599731445312,174444
2026-03-19 14:02:00+00:00,658.9099731445312,659.0499877929688,658.5399780273438,658.9199829101562,171762
2026-03-19 14:03:00+00:00,658.9099731445312,659.1300048828125,658.760009765625,658.9400024414062,163825
2026-03-19 14:04:00+00:00,658.3300170898438,658.9400024414062,658.1900024414062,658.9000244140625,176547
2026-03-19 14:05:00+00:00,658.5,658.9299926757812,658.239990234375,658.3300170898438,178888
2026-03-19 14:06:00+00:00,658.0599975585938,658.6799926757812,658.0599975585938,658.5499877929688,170218
2026-03-19 14:07:00+00:00,658.5999755859375,658.6599731445312,658.0800170898438,658.0800170898438,177602
2026-03-19 14:08:00+00:00,658.3400268554688,658.6199951171875,658.239990234375,658.5900268554688,149585
2026-03-19 14:09:00+00:00,658.260009765625,658.4650268554688,658.0800170898438,658.3699951171875,124772
2026-03-19 14:10:00+00:00,658.4099731445312,658.4600219726562,657.969970703125,658.27001953125,242348
2026-03-19 14:11:00+00:00,659.3656005859375,659.4400024414062,658.4099731445312,658.4099731445312,393109
2026-03-19 14:12:00+00:00,659.2849731445312,659.469970703125,659.0999755859375,659.3400268554688,207511
2026-03-19 14:13:00+00:00,658.3900146484375,659.2999877929688,658.2899780273438,659.280029296875,230265
2026-03-19 14:14:00+00:00,658.114990234375,658.5999755859375,658.0808715820312,658.4000244140625,239391
2026-03-19 14:15:00+00:00,657.8099975585938,658.3635864257812,657.6500244140625,658.1099853515625,221638
2026-03-19 14:16:00+00:00,657.7999877929688,658.2100219726562,657.5599975585938,657.7949829101562,232449
2026-03-19 14:17:00+00:00,657.8599853515625,658.0399780273438,657.7000122070312,657.7999877929688,128526
2026-03-19 14:18:00+00:00,657.5549926757812,658.0999755859375,657.3900146484375,657.8499755859375,310424
2026-03-19 14:19:00+00:00,657.635009765625,657.780029296875,657.239990234375,657.5499877929688,221232
2026-03-19 14:20:00+00:00,658.010009765625,658.1699829101562,657.5,657.6500244140625,143209
2026-03-19 14:21:00+00:00,657.1300048828125,658.1500244140625,657.072021484375,658.010009765625,193838
2026-03-19 14:22:00+00:00,656.9500122070312,657.469970703125,656.9199829101562,657.1400146484375,238726
2026-03-19 14:23:00+00:00,656.8599853515625,657.0499877929688,656.780029296875,656.9500122070312,350626
2026-03-19 14:24:00+00:00,656.9000244140625,657.1599731445312,656.7000122070312,656.8800048828125,261789
2026-03-19 14:25:00+00:00,656.760009765625,657.22998046875,656.6300048828125,656.9299926757812,194536
2026-03-19 14:26:00+00:00,656.8150024414062,657.0999755859375,656.510009765625,656.7598876953125,208364
2026-03-19 14:27:00+00:00,656.3098754882812,656.8400268554688,656.2760009765625,656.8300170898438,142673
2026-03-19 14:28:00+00:00,656.1300048828125,656.47998046875,656.1300048828125,656.3099975585938,342711
2026-03-19 14:29:00+00:00,656.3300170898438,656.5299072265625,656.0399780273438,656.1475219726562,133519
2026-03-19 14:30:00+00:00,656.530029296875,656.72998046875,656.260009765625,656.3400268554688,196733
2026-03-19 14:31:00+00:00,657.280029296875,657.3300170898438,656.47998046875,656.5800170898438,285392
2026-03-19 14:32:00+00:00,657.72998046875,657.9500122070312,657.260009765625,657.280029296875,277395
2026-03-19 14:33:00+00:00,658.0449829101562,658.0449829101562,657.5,657.739990234375,219206
2026-03-19 14:34:00+00:00,658.4500122070312,658.5399780273438,657.9299926757812,658.0599975585938,187278
2026-03-19 14:35:00+00:00,659.0399169921875,659.0640258789062,658.4000244140625,658.4400024414062,249616
2026-03-19 14:36:00+00:00,658.8297119140625,659.0313720703125,658.5850219726562,659.030029296875,187673
2026-03-19 14:37:00+00:00,658.1900024414062,658.9299926757812,658.1799926757812,658.8499755859375,328750
2026-03-19 14:38:00+00:00,657.4749755859375,658.202880859375,657.4500122070312,658.202880859375,199965
2026-03-19 14:39:00+00:00,657.3499755859375,657.5780029296875,657.0700073242188,657.469970703125,270134
2026-03-19 14:40:00+00:00,658.0800170898438,658.0999755859375,657.27001953125,657.3499755859375,156124
2026-03-19 14:41:00+00:00,657.8200073242188,658.339111328125,657.739990234375,658.0900268554688,143832
2026-03-19 14:42:00+00:00,657.5599975585938,658.0599975585938,657.5501098632812,657.8200073242188,124792
2026-03-19 14:43:00+00:00,657.5499877929688,658.0,657.239990234375,657.5499877929688,110783
2026-03-19 14:44:00+00:00,657.4349975585938,657.8400268554688,657.3499755859375,657.5700073242188,106551
2026-03-19 14:45:00+00:00,657.3140258789062,657.77001953125,657.25,657.47998046875,126283
2026-03-19 14:46:00+00:00,657.5900268554688,657.739990234375,657.1799926757812,657.3200073242188,90206
2026-03-19 14:47:00+00:00,657.22998046875,657.6099853515625,657.0800170898438,657.5701293945312,123646
2026-03-19 14:48:00+00:00,657.5599975585938,657.6300048828125,657.239990234375,657.239990234375,115597
2026-03-19 14:49:00+00:00,658.02001953125,658.030029296875,657.5599975585938,657.5599975585938,133651
2026-03-19 14:50:00+00:00,657.8499755859375,658.1199951171875,657.530029296875,658.010009765625,129820
2026-03-19 14:51:00+00:00,658.385009765625,658.4299926757812,657.7899780273438,657.9000244140625,137570
2026-03-19 14:52:00+00:00,657.9400024414062,658.3800048828125,657.760009765625,658.3800048828125,153163
2026-03-19 14:53:00+00:00,657.7886962890625,658.0900268554688,657.7349853515625,657.9099731445312,338497
2026-03-19 14:54:00+00:00,657.8599853515625,657.9199829101562,657.530029296875,657.760009765625,130634
2026-03-19 14:55:00+00:00,657.4100952148438,657.8599853515625,657.3300170898438,657.8599853515625,142358
2026-03-19 14:56:00+00:00,657.7135009765625,657.8499755859375,657.3900146484375,657.4199829101562,144974
2026-03-19 14:57:00+00:00,657.9899291992188,658.0700073242188,657.6199951171875,657.7000122070312,169581
2026-03-19 14:58:00+00:00,658.1199951171875,658.4000244140625,657.888671875,657.97998046875,270690
2026-03-19 14:59:00+00:00,657.7985229492188,658.1300048828125,657.7899780273438,658.1199951171875,133021
2026-03-19 15:00:00+00:00,657.8400268554688,657.97998046875,657.6799926757812,657.7899780273438,126063
2026-03-19 15:01:00+00:00,657.9000244140625,658.1400146484375,657.8300170898438,657.8300170898438,127424
2026-03-19 15:02:00+00:00,657.9299926757812,657.9500122070312,657.510009765625,657.8800048828125,931917
2026-03-19 15:03:00+00:00,658.22998046875,658.260009765625,657.906982421875,657.9099731445312,116839
2026-03-19 15:04:00+00:00,658.5599975585938,658.5700073242188,658.030029296875,658.219970703125,147036
2026-03-19 15:05:00+00:00,659.2440185546875,659.2899780273438,658.4600219726562,658.5599975585938,331909
2026-03-19 15:06:00+00:00,659.635009765625,659.635009765625,659.1500244140625,659.27001953125,315029
2026-03-19 15:07:00+00:00,658.8109741210938,659.7100219726562,658.77001953125,659.635009765625,244487
2026-03-19 15:08:00+00:00,658.6300048828125,658.911376953125,658.6099853515625,658.8099975585938,489058
2026-03-19 15:09:00+00:00,658.7999877929688,658.8619995117188,658.3099975585938,658.6300048828125,161068
2026-03-19 15:10:00+00:00,658.8099975585938,659.0399780273438,658.6500244140625,658.77001953125,151474
2026-03-19 15:11:00+00:00,658.7780151367188,658.9400024414062,658.6699829101562,658.7899780273438,105136
2026-03-19 15:12:00+00:00,659.1599731445312,659.1900024414062,658.72998046875,658.7650146484375,234518
2026-03-19 15:13:00+00:00,659.2999877929688,659.3400268554688,658.7899780273438,659.1400146484375,129608
2026-03-19 15:14:00+00:00,659.3593139648438,659.3900146484375,659.101806640625,659.3200073242188,110713
2026-03-19 15:15:00+00:00,659.2999877929688,659.4400024414062,659.0800170898438,659.3599853515625,312735
2026-03-19 15:16:00+00:00,659.64990234375,659.64990234375,659.25,659.2999877929688,219298
2026-03-19 15:17:00+00:00,658.8099975585938,659.6425170898438,658.75,659.6362915039062,186577
2026-03-19 15:18:00+00:00,658.780029296875,658.9400024414062,658.7000122070312,658.8001098632812,142927
2026-03-19 15:19:00+00:00,658.1099853515625,658.8300170898438,658.0449829101562,658.8099975585938,186309
2026-03-19 15:20:00+00:00,657.8499755859375,658.3499755859375,657.719970703125,658.1599731445312,232082
2026-03-19 15:21:00+00:00,657.5900268554688,657.9600219726562,657.5700073242188,657.8300170898438,317510
2026-03-19 15:22:00+00:00,657.6580200195312,657.89990234375,657.52001953125,657.5900268554688,165731
2026-03-19 15:23:00+00:00,657.7899780273438,657.9180297851562,657.469970703125,657.6900024414062,194999
2026-03-19 15:24:00+00:00,657.530029296875,657.9000244140625,657.4500122070312,657.7911987304688,192393
2026-03-19 15:25:00+00:00,657.4987182617188,657.6699829101562,657.27001953125,657.530029296875,178329
2026-03-19 15:26:00+00:00,657.510009765625,657.8049926757812,657.47998046875,657.5,202186
2026-03-19 15:27:00+00:00,657.6199951171875,657.6500244140625,657.2100219726562,657.510009765625,155517
2026-03-19 15:28:00+00:00,657.489990234375,657.77001953125,657.4400024414062,657.6300048828125,137255
2026-03-19 15:29:00+00:00,657.719970703125,658.010009765625,657.47998046875,657.47998046875,245875
2026-03-19 15:30:00+00:00,657.5999755859375,657.8300170898438,657.52001953125,657.719970703125,168604
2026-03-19 15:31:00+00:00,657.1199951171875,657.6199951171875,656.9500122070312,657.6099853515625,313244
2026-03-19 15:32:00+00:00,657.3499755859375,657.4099731445312,657.0,657.1300048828125,111765
2026-03-19 15:33:00+00:00,656.97998046875,657.3400268554688,656.969970703125,657.3400268554688,177089
2026-03-19 15:34:00+00:00,656.8099975585938,657.1599731445312,656.780029296875,656.97998046875,260387
2026-03-19 15:35:00+00:00,656.760009765625,657.1699829101562,656.72998046875,656.7899780273438,231251
2026-03-19 15:36:00+00:00,656.4500122070312,656.8599853515625,656.4400024414062,656.7708740234375,230488
2026-03-19 15:37:00+00:00,656.5050048828125,656.5999755859375,656.3599853515625,656.4500122070312,440690
2026-03-19 15:38:00+00:00,656.8250122070312,656.8699951171875,656.52001953125,656.52001953125,194280
2026-03-19 15:39:00+00:00,656.8200073242188,656.9000244140625,656.5399780273438,656.8200073242188,129242
2026-03-19 15:40:00+00:00,656.969970703125,657.1300048828125,656.7800903320312,656.8839721679688,224757
2026-03-19 15:41:00+00:00,656.6400146484375,656.989990234375,656.6400146484375,656.989990234375,123885
2026-03-19 15:42:00+00:00,656.7100219726562,656.7899780273438,656.530029296875,656.6300048828125,115253
2026-03-19 15:43:00+00:00,656.8499755859375,657.280029296875,656.6900024414062,656.719970703125,311152
2026-03-19 15:44:00+00:00,656.510009765625,656.9500122070312,656.489990234375,656.8400268554688,177132
2026-03-19 15:45:00+00:00,656.5700073242188,656.6099853515625,656.1799926757812,656.510009765625,193936
2026-03-19 15:46:00+00:00,656.760009765625,656.7999877929688,656.3599853515625,656.5700073242188,216573
2026-03-19 15:47:00+00:00,656.6713256835938,657.02001953125,656.4600219726562,656.77001953125,175689
2026-03-19 15:48:00+00:00,656.989990234375,657.0499877929688,656.5,656.6799926757812,141304
2026-03-19 15:49:00+00:00,656.969970703125,657.260009765625,656.9000244140625,657.0,149656
2026-03-19 15:50:00+00:00,657.030029296875,657.1099853515625,656.6599731445312,656.9699096679688,232438
2026-03-19 15:51:00+00:00,656.81201171875,657.219970703125,656.7000122070312,657.031982421875,116500
2026-03-19 15:52:00+00:00,656.8699951171875,657.0599975585938,656.7000122070312,656.8300170898438,127175
2026-03-19 15:53:00+00:00,656.8099975585938,657.1400146484375,656.780029296875,656.8900146484375,113885
2026-03-19 15:54:00+00:00,656.6900024414062,656.8800048828125,656.64501953125,656.8175048828125,85424
2026-03-19 15:55:00+00:00,657.3099975585938,657.3800048828125,656.7000122070312,656.7000122070312,275784
2026-03-19 15:56:00+00:00,657.6099853515625,657.9099731445312,657.3200073242188,657.3200073242188,595094
2026-03-19 15:57:00+00:00,657.5399780273438,657.8699951171875,657.4099731445312,657.5999755859375,348981
2026-03-19 15:58:00+00:00,657.77001953125,657.9500122070312,657.319091796875,657.5499877929688,231585
2026-03-19 15:59:00+00:00,657.9249877929688,657.9249877929688,657.7000122070312,657.77001953125,216934
2026-03-19 16:00:00+00:00,658.030029296875,658.0399780273438,657.4299926757812,657.9099731445312,151989
2026-03-19 16:01:00+00:00,658.2650146484375,658.2899780273438,657.8800048828125,658.010009765625,179814
2026-03-19 16:02:00+00:00,658.72998046875,658.77001953125,658.1741943359375,658.260009765625,232467
2026-03-19 16:03:00+00:00,658.8400268554688,658.9299926757812,658.614990234375,658.739990234375,263141
2026-03-19 16:04:00+00:00,658.3699951171875,658.8900146484375,658.260009765625,658.8499755859375,408606
2026-03-19 16:05:00+00:00,658.760009765625,658.8800048828125,658.22998046875,658.3699951171875,104420
2026-03-19 16:06:00+00:00,658.5900268554688,658.7999877929688,658.385009765625,658.75,154678
2026-03-19 16:07:00+00:00,659.010009765625,659.0399780273438,658.510009765625,658.6099853515625,167057
2026-03-19 16:08:00+00:00,658.5399780273438,659.02001953125,658.3800048828125,659.02001953125,291105
2026-03-19 16:09:00+00:00,658.5,658.6099853515625,658.1500244140625,658.5300903320312,176165
2026-03-19 16:10:00+00:00,657.8900146484375,658.5599975585938,657.8300170898438,658.530029296875,233008
2026-03-19 16:11:00+00:00,657.969970703125,658.1900024414062,657.6599731445312,657.8800048828125,190174
2026-03-19 16:12:00+00:00,658.3599853515625,658.4500122070312,657.8200073242188,657.9600219726562,281400
2026-03-19 16:13:00+00:00,657.780029296875,658.3800048828125,657.7100219726562,658.3599853515625,114501
2026-03-19 16:14:00+00:00,657.8150024414062,658.0,657.614990234375,657.780029296875,133779
2026-03-19 16:15:00+00:00,657.385009765625,658.0800170898438,657.3499755859375,657.8300170898438,144628
2026-03-19 16:16:00+00:00,657.5349731445312,657.6799926757812,657.3400268554688,657.3900146484375,104442
2026-03-19 16:17:00+00:00,657.6500244140625,657.6799926757812,657.4199829101562,657.5399780273438,107336
2026-03-19 16:18:00+00:00,657.739990234375,657.8699951171875,657.5,657.6400146484375,86134
2026-03-19 16:19:00+00:00,657.5599975585938,657.9199829101562,657.489990234375,657.72998046875,109010
2026-03-19 16:20:00+00:00,657.719970703125,657.8800048828125,657.4400024414062,657.5700073242188,110129
2026-03-19 16:21:00+00:00,657.77001953125,657.8800048828125,657.6400146484375,657.72998046875,119804
2026-03-19 16:22:00+00:00,657.239990234375,657.8300170898438,657.1799926757812,657.77001953125,183351
2026-03-19 16:23:00+00:00,657.5800170898438,657.6900024414062,657.1199951171875,657.25,362881
2026-03-19 16:24:00+00:00,657.5399780273438,657.6799926757812,657.4249877929688,657.5800170898438,176088
2026-03-19 16:25:00+00:00,657.52001953125,657.7698974609375,657.4199829101562,657.530029296875,104597
2026-03-19 16:26:00+00:00,657.6799926757812,657.780029296875,657.47998046875,657.510009765625,216335
2026-03-19 16:27:00+00:00,657.85498046875,658.0700073242188,657.6699829101562,657.6900024414062,204932
2026-03-19 16:28:00+00:00,658.0850219726562,658.0850219726562,657.719970703125,657.8400268554688,209012
2026-03-19 16:29:00+00:00,657.9500122070312,658.1400146484375,657.8200073242188,658.0800170898438,129064
2026-03-19 16:30:00+00:00,658.0999755859375,658.1599731445312,657.9099731445312,657.97998046875,219143
2026-03-19 16:31:00+00:00,657.8599853515625,658.1400146484375,657.6500244140625,658.1099853515625,143617
2026-03-19 16:32:00+00:00,657.72998046875,658.1699829101562,657.6599731445312,657.8699951171875,114843
2026-03-19 16:33:00+00:00,657.719970703125,657.7432250976562,657.47998046875,657.7100219726562,92773
2026-03-19 16:34:00+00:00,657.8400268554688,657.9810180664062,657.72998046875,657.739990234375,82664
2026-03-19 16:35:00+00:00,657.2999877929688,657.8400268554688,657.280029296875,657.8400268554688,425458
2026-03-19 16:36:00+00:00,657.52001953125,657.6199951171875,657.27001953125,657.2899780273438,407962
2026-03-19 16:37:00+00:00,657.3400268554688,657.6799926757812,657.3400268554688,657.52001953125,165641
2026-03-19 16:38:00+00:00,658.0399780273438,658.0650024414062,657.3400268554688,657.3568725585938,103743
2026-03-19 16:39:00+00:00,658.010009765625,658.0900268554688,657.8900146484375,658.0499877929688,92919
2026-03-19 16:40:00+00:00,658.39501953125,658.427001953125,657.9400024414062,658.02001953125,216016
2026-03-19 16:41:00+00:00,658.4000244140625,658.4110107421875,658.2100219726562,658.4099731445312,177626
2026-03-19 16:42:00+00:00,658.3853149414062,658.7100219726562,658.3499755859375,658.3800048828125,351184
2026-03-19 16:43:00+00:00,657.9600219726562,658.3900146484375,657.8599853515625,658.3900146484375,141397
2026-03-19 16:44:00+00:00,658.1900024414062,658.22998046875,657.97998046875,657.97998046875,83299
2026-03-19 16:45:00+00:00,657.8599853515625,658.3200073242188,657.7899780273438,658.2000122070312,316392
2026-03-19 16:46:00+00:00,657.97998046875,658.0800170898438,657.7100219726562,657.8599853515625,148337
2026-03-19 16:47:00+00:00,657.7919921875,658.02001953125,657.7000122070312,657.969970703125,77676
2026-03-19 16:48:00+00:00,657.7899780273438,657.8699951171875,657.5999755859375,657.8099975585938,102371
2026-03-19 16:49:00+00:00,657.6199951171875,657.8599853515625,657.489990234375,657.7899780273438,66959
2026-03-19 16:50:00+00:00,657.35498046875,657.6900024414062,657.3250122070312,657.6199951171875,89046
2026-03-19 16:51:00+00:00,656.9949951171875,657.4000244140625,656.9299926757812,657.3599853515625,110321
2026-03-19 16:52:00+00:00,656.75,657.02001953125,656.6099853515625,656.989990234375,127246
2026-03-19 16:53:00+00:00,656.7899780273438,656.8900146484375,656.6900024414062,656.780029296875,203923
2026-03-19 16:54:00+00:00,657.0399780273438,657.1400146484375,656.6799926757812,656.780029296875,121276
2026-03-19 16:55:00+00:00,656.97998046875,657.125,656.8499755859375,657.0399780273438,111383
2026-03-19 16:56:00+00:00,657.1300048828125,657.1599731445312,656.77001953125,656.97998046875,168214
2026-03-19 16:57:00+00:00,657.1699829101562,657.2999877929688,657.0900268554688,657.1300048828125,138414
2026-03-19 16:58:00+00:00,657.1300048828125,657.1900024414062,656.8499755859375,657.1649780273438,113116
2026-03-19 16:59:00+00:00,657.1680297851562,657.3099975585938,657.010009765625,657.135009765625,86470
2026-03-19 17:00:00+00:00,657.1699829101562,657.35498046875,657.0999755859375,657.1599731445312,215934
2026-03-19 17:01:00+00:00,656.8699951171875,657.2050170898438,656.8400268554688,657.1950073242188,350606
2026-03-19 17:02:00+00:00,656.9199829101562,657.010009765625,656.8300170898438,656.8699951171875,85623
2026-03-19 17:03:00+00:00,656.7999877929688,657.0,656.7899780273438,656.9199829101562,79036
2026-03-19 17:04:00+00:00,656.5499877929688,656.9000244140625,656.530029296875,656.8099975585938,117806
2026-03-19 17:05:00+00:00,656.489990234375,656.7000122070312,656.47998046875,656.5451049804688,161492
2026-03-19 17:06:00+00:00,656.5850219726562,656.719970703125,656.3300170898438,656.489990234375,168186
2026-03-19 17:07:00+00:00,656.4099731445312,656.6400146484375,656.385009765625,656.5900268554688,76142
2026-03-19 17:08:00+00:00,656.0399780273438,656.4650268554688,655.97998046875,656.4099731445312,192099
2026-03-19 17:09:00+00:00,655.85498046875,656.0399780273438,655.7050170898438,656.0399780273438,181337
2026-03-19 17:10:00+00:00,655.989990234375,656.1900024414062,655.780029296875,655.8400268554688,161785
2026-03-19 17:11:00+00:00,656.0999755859375,656.2000122070312,655.989990234375,655.989990234375,152974
2026-03-19 17:12:00+00:00,655.9299926757812,656.25,655.9099731445312,656.10498046875,159974
2026-03-19 17:13:00+00:00,655.7000122070312,655.9400024414062,655.7000122070312,655.9400024414062,128602
2026-03-19 17:14:00+00:00,655.8200073242188,655.8800048828125,655.6099853515625,655.72998046875,143906
2026-03-19 17:15:00+00:00,655.7050170898438,656.0900268554688,655.6799926757812,655.8150024414062,167270
2026-03-19 17:16:00+00:00,656.1300048828125,656.1500244140625,655.719970703125,655.719970703125,108565
2026-03-19 17:17:00+00:00,656.344970703125,656.4193725585938,656.0599975585938,656.1300048828125,237048
2026-03-19 17:18:00+00:00,656.760009765625,656.760009765625,656.3400268554688,656.344970703125,113680
2026-03-19 17:19:00+00:00,656.8900146484375,656.9000854492188,656.6500244140625,656.77001953125,183869
2026-03-19 17:20:00+00:00,656.7100219726562,656.9000244140625,656.5700073242188,656.8800048828125,143954
2026-03-19 17:21:00+00:00,656.8250122070312,656.989990234375,656.6799926757812,656.719970703125,85096
2026-03-19 17:22:00+00:00,656.7999877929688,657.02001953125,656.75,656.83349609375,97548
2026-03-19 17:23:00+00:00,657.52001953125,657.5499877929688,656.739990234375,656.7899780273438,223921
2026-03-19 17:24:00+00:00,657.22998046875,657.5399780273438,657.1500244140625,657.530029296875,244906
2026-03-19 17:25:00+00:00,657.1699829101562,657.239990234375,657.02001953125,657.239990234375,157981
2026-03-19 17:26:00+00:00,657.4400024414062,657.4500122070312,656.9500122070312,657.1699829101562,127499
2026-03-19 17:27:00+00:00,657.469970703125,657.510009765625,657.1799926757812,657.4500122070312,161941
2026-03-19 17:28:00+00:00,657.1300048828125,657.469970703125,657.0999755859375,657.4600219726562,93454
2026-03-19 17:29:00+00:00,657.1199951171875,657.27001953125,657.0599975585938,657.1500244140625,72270
2026-03-19 17:30:00+00:00,657.3400268554688,657.3599853515625,657.0150146484375,657.0999755859375,173066
2026-03-19 17:31:00+00:00,657.219970703125,657.489990234375,657.2100219726562,657.3350219726562,137393
2026-03-19 17:32:00+00:00,656.8400268554688,657.25,656.780029296875,657.2100219726562,114615
2026-03-19 17:33:00+00:00,656.7899780273438,656.9199829101562,656.6799926757812,656.8400268554688,479477
2026-03-19 17:34:00+00:00,656.77001953125,657.010009765625,656.6699829101562,656.7899780273438,73308
2026-03-19 17:35:00+00:00,656.64501953125,656.77001953125,656.5100708007812,656.75,88605
2026-03-19 17:36:00+00:00,656.760009765625,656.8599853515625,656.5800170898438,656.6500244140625,88728
2026-03-19 17:37:00+00:00,656.5798950195312,656.8699951171875,656.510009765625,656.77001953125,56063
2026-03-19 17:38:00+00:00,656.4949951171875,656.6699829101562,656.4500122070312,656.5700073242188,75301
2026-03-19 17:39:00+00:00,656.2999877929688,656.510009765625,656.2899780273438,656.5050048828125,293921
2026-03-19 17:40:00+00:00,656.1900024414062,656.4000244140625,656.1599731445312,656.2899780273438,96909
2026-03-19 17:41:00+00:00,656.5216064453125,656.530029296875,656.1701049804688,656.1950073242188,116555
2026-03-19 17:42:00+00:00,656.3699951171875,656.6099853515625,656.3079833984375,656.52001953125,119881
2026-03-19 17:43:00+00:00,656.5700073242188,656.6480102539062,656.2999877929688,656.3599853515625,50441
2026-03-19 17:44:00+00:00,656.5399780273438,656.719970703125,656.4937133789062,656.5599975585938,63084
2026-03-19 17:45:00+00:00,656.8380126953125,656.8499755859375,656.47998046875,656.5549926757812,51958
2026-03-19 17:46:00+00:00,656.6600952148438,656.8300170898438,656.6099853515625,656.8300170898438,47336
2026-03-19 17:47:00+00:00,656.4400024414062,656.6699829101562,656.3400268554688,656.6699829101562,97710
2026-03-19 17:48:00+00:00,656.7039794921875,656.7039794921875,656.4299926757812,656.4299926757812,45540
2026-03-19 17:49:00+00:00,656.7249755859375,656.72998046875,656.510009765625,656.7050170898438,57765
2026-03-19 17:50:00+00:00,657.0599975585938,657.1400146484375,656.6699829101562,656.719970703125,82112
2026-03-19 17:51:00+00:00,657.2000122070312,657.2000122070312,656.969970703125,657.0750122070312,100658
2026-03-19 17:52:00+00:00,657.8200073242188,657.8800048828125,657.1699829101562,657.1900024414062,281849
2026-03-19 17:53:00+00:00,657.72998046875,657.8300170898438,657.5599975585938,657.8150024414062,149328
2026-03-19 17:54:00+00:00,657.72998046875,657.8200073242188,657.5599975585938,657.719970703125,119433
2026-03-19 17:55:00+00:00,657.510009765625,657.7349853515625,657.4650268554688,657.7249755859375,228785
2026-03-19 17:56:00+00:00,657.530029296875,657.5499877929688,657.3001098632812,657.52001953125,69759
2026-03-19 17:57:00+00:00,657.469970703125,657.5499877929688,657.3099975585938,657.52001953125,69178
2026-03-19 17:58:00+00:00,657.219970703125,657.5,657.159912109375,657.4550170898438,56127
2026-03-19 17:59:00+00:00,657.239990234375,657.3587036132812,657.2100219726562,657.2163696289062,292435
2026-03-19 18:00:00+00:00,657.0700073242188,657.2899780273438,657.0,657.22998046875,75613
2026-03-19 18:01:00+00:00,656.969970703125,657.1799926757812,656.8900146484375,657.0900268554688,77409
2026-03-19 18:02:00+00:00,656.9000244140625,657.1300048828125,656.8400268554688,656.969970703125,121417
2026-03-19 18:03:00+00:00,656.6300048828125,656.9199829101562,656.6300048828125,656.9000244140625,219670
2026-03-19 18:04:00+00:00,656.719970703125,656.8300170898438,656.6300048828125,656.6300048828125,419482
